country,level_education,year,ratio_employment_to_population
BFA,TOTAL,2018,36.192
BFA,LESS_THAN_BASIC,2018,37.636
BFA,BASIC,2018,28.52
BFA,INTERMEDATE,2018,38.211
BFA,ADVANCED,2018,55.095
BFA,TOTAL,2014,52.84
BFA,LESS_THAN_BASIC,2014,57.577
BFA,BASIC,2014,45.626
BFA,INTERMEDATE,2014,36.136
BFA,ADVANCED,2014,39.481
BFA,NOT_STATED,2014,3.605
BGD,TOTAL,2022,41.232
BGD,LESS_THAN_BASIC,2022,32.711
BGD,BASIC,2022,44.28
BGD,INTERMEDATE,2022,45.954
BGD,ADVANCED,2022,45.042
BGD,NOT_STATED,2022,38.643
BGD,TOTAL,2017,33.917
BGD,LESS_THAN_BASIC,2017,37.021
BGD,BASIC,2017,36.058
BGD,INTERMEDATE,2017,24.537
BGD,ADVANCED,2017,44.908
BGD,TOTAL,2013,31.076
BGD,LESS_THAN_BASIC,2013,24.924
BGD,BASIC,2013,40.093
BGD,INTERMEDATE,2013,27.132
BGD,ADVANCED,2013,46.298
BGD,NOT_STATED,2013,26.997
BGD,TOTAL,2010,33.944
BGD,LESS_THAN_BASIC,2010,31.606
BGD,BASIC,2010,37.916
BGD,INTERMEDATE,2010,30.81
BGD,ADVANCED,2010,63.017
BGD,NOT_STATED,2010,40.405
BGD,TOTAL,2006,27.121
BGD,LESS_THAN_BASIC,2006,30.616
BGD,BASIC,2006,26.673
BGD,INTERMEDATE,2006,17.694
BGD,ADVANCED,2006,37.348
BGD,NOT_STATED,2006,36.318
BGR,TOTAL,2023,47.666
BGR,LESS_THAN_BASIC,2023,14.413
BGR,BASIC,2023,16.742
BGR,INTERMEDATE,2023,48.457
BGR,ADVANCED,2023,72.063
BGR,TOTAL,2022,48.52
BGR,LESS_THAN_BASIC,2022,9.682
BGR,BASIC,2022,18.526
BGR,INTERMEDATE,2022,50.291
BGR,ADVANCED,2022,74.064
BGR,TOTAL,2021,46.586
BGR,LESS_THAN_BASIC,2021,16.584
BGR,BASIC,2021,16.53
BGR,INTERMEDATE,2021,48.111
BGR,ADVANCED,2021,72.514
BGR,TOTAL,2020,46.853
BGR,LESS_THAN_BASIC,2020,6.871
BGR,BASIC,2020,16.999
BGR,INTERMEDATE,2020,50.171
BGR,ADVANCED,2020,71.39
BGR,TOTAL,2019,48.335
BGR,LESS_THAN_BASIC,2019,15.105
BGR,BASIC,2019,19.093
BGR,INTERMEDATE,2019,52.257
BGR,ADVANCED,2019,72.843
BGR,TOTAL,2018,46.93
BGR,LESS_THAN_BASIC,2018,12.279
BGR,BASIC,2018,16.148
BGR,INTERMEDATE,2018,50.683
BGR,ADVANCED,2018,70.773
BGR,TOTAL,2017,46.572
BGR,LESS_THAN_BASIC,2017,11.492
BGR,BASIC,2017,15.598
BGR,INTERMEDATE,2017,51.271
BGR,ADVANCED,2017,71.164
BGR,TOTAL,2016,44.337
BGR,LESS_THAN_BASIC,2016,5.377
BGR,BASIC,2016,14.565
BGR,INTERMEDATE,2016,48.141
BGR,ADVANCED,2016,70.437
BGR,TOTAL,2015,44.472
BGR,LESS_THAN_BASIC,2015,5.833
BGR,BASIC,2015,15.185
BGR,INTERMEDATE,2015,49.087
BGR,ADVANCED,2015,68.943
BGR,TOTAL,2014,43.559
BGR,LESS_THAN_BASIC,2014,9.52
BGR,BASIC,2014,14.009
BGR,INTERMEDATE,2014,48.755
BGR,ADVANCED,2014,69.313
BGR,TOTAL,2013,42.806
BGR,LESS_THAN_BASIC,2013,10.544
BGR,BASIC,2013,14.033
BGR,INTERMEDATE,2013,49.162
BGR,ADVANCED,2013,67.535
BGR,NOT_STATED,2013,15.678
BGR,TOTAL,2012,42.642
BGR,LESS_THAN_BASIC,2012,5.831
BGR,BASIC,2012,13.803
BGR,INTERMEDATE,2012,50.059
BGR,ADVANCED,2012,69.219
BGR,NOT_STATED,2012,6.643
BGR,TOTAL,2011,42.429
BGR,LESS_THAN_BASIC,2011,5.407
BGR,BASIC,2011,14.001
BGR,INTERMEDATE,2011,49.868
BGR,ADVANCED,2011,69.406
BGR,NOT_STATED,2011,21.322
BGR,TOTAL,2010,43.179
BGR,LESS_THAN_BASIC,2010,3.11
BGR,BASIC,2010,14.913
BGR,INTERMEDATE,2010,51.699
BGR,ADVANCED,2010,70.817
BGR,NOT_STATED,2010,24.98
BGR,TOTAL,2009,44.372
BGR,LESS_THAN_BASIC,2009,8.919
BGR,BASIC,2009,16.348
BGR,INTERMEDATE,2009,55.436
BGR,ADVANCED,2009,70.89
BGR,NOT_STATED,2009,25.15
BGR,TOTAL,2008,45.538
BGR,LESS_THAN_BASIC,2008,5.83
BGR,BASIC,2008,17.277
BGR,INTERMEDATE,2008,57.175
BGR,ADVANCED,2008,72.663
BGR,NOT_STATED,2008,17.351
BGR,TOTAL,2007,44.006
BGR,LESS_THAN_BASIC,2007,5.851
BGR,BASIC,2007,15.677
BGR,INTERMEDATE,2007,56.37
BGR,ADVANCED,2007,72.395
BGR,NOT_STATED,2007,20.325
BGR,TOTAL,2006,42.039
BGR,LESS_THAN_BASIC,2006,5.77
BGR,BASIC,2006,15.002
BGR,INTERMEDATE,2006,54.901
BGR,ADVANCED,2006,70.309
BGR,NOT_STATED,2006,17.212
BGR,TOTAL,2005,40.033
BGR,BASIC,2005,15.252
BGR,INTERMEDATE,2005,52.182
BGR,ADVANCED,2005,69.039
BGR,TOTAL,2004,40.159
BGR,BASIC,2004,16.311
BGR,INTERMEDATE,2004,52.518
BGR,ADVANCED,2004,69.245
BGR,TOTAL,2003,38.868
BGR,BASIC,2003,14.767
BGR,INTERMEDATE,2003,51.519
BGR,ADVANCED,2003,67.408
BGR,TOTAL,2002,38.047
BGR,BASIC,2002,15.253
BGR,INTERMEDATE,2002,48.715
BGR,ADVANCED,2002,66.791
BGR,TOTAL,2001,37.685
BGR,BASIC,2001,14.424
BGR,INTERMEDATE,2001,48.844
BGR,ADVANCED,2001,66.582
BGR,TOTAL,2000,37.593
BGR,BASIC,2000,16.021
BGR,INTERMEDATE,2000,49.585
BGR,ADVANCED,2000,69.884
BHS,TOTAL,2023,90.558
BHS,LESS_THAN_BASIC,2023,89.74
BHS,BASIC,2023,80.425
BHS,INTERMEDATE,2023,88.622
BHS,ADVANCED,2023,95.747
BHS,NOT_STATED,2023,-1.0
BHS,TOTAL,2019,67.028
BHS,LESS_THAN_BASIC,2019,34.743
BHS,BASIC,2019,33.347
BHS,INTERMEDATE,2019,69.174
BHS,ADVANCED,2019,84.207
BHS,NOT_STATED,2019,-1.0
BIH,TOTAL,2023,36.768
BIH,LESS_THAN_BASIC,2023,17.209
BIH,BASIC,2023,17.384
BIH,INTERMEDATE,2023,43.837
BIH,ADVANCED,2023,71.735
BIH,TOTAL,2022,34.762
BIH,LESS_THAN_BASIC,2022,15.027
BIH,BASIC,2022,15.878
BIH,INTERMEDATE,2022,41.986
BIH,ADVANCED,2022,68.812
BIH,TOTAL,2021,33.275
BIH,LESS_THAN_BASIC,2021,14.045
BIH,BASIC,2021,15.841
BIH,INTERMEDATE,2021,39.96
BIH,ADVANCED,2021,67.662
BIH,TOTAL,2020,29.905
BIH,LESS_THAN_BASIC,2020,7.101
BIH,BASIC,2020,12.151
BIH,INTERMEDATE,2020,37.37
BIH,ADVANCED,2020,69.168
BIH,TOTAL,2019,26.628
BIH,LESS_THAN_BASIC,2019,8.283
BIH,BASIC,2019,13.899
BIH,INTERMEDATE,2019,36.881
BIH,ADVANCED,2019,64.663
BIH,TOTAL,2018,24.992
BIH,LESS_THAN_BASIC,2018,6.573
BIH,BASIC,2018,11.547
BIH,INTERMEDATE,2018,35.128
BIH,ADVANCED,2018,66.447
BIH,TOTAL,2017,24.809
BIH,LESS_THAN_BASIC,2017,6.902
BIH,BASIC,2017,14.322
BIH,INTERMEDATE,2017,34.754
BIH,ADVANCED,2017,60.292
BIH,TOTAL,2016,22.423
BIH,LESS_THAN_BASIC,2016,5.991
BIH,BASIC,2016,12.223
BIH,INTERMEDATE,2016,30.795
BIH,ADVANCED,2016,58.845
BIH,TOTAL,2015,23.164
BIH,LESS_THAN_BASIC,2015,6.981
BIH,BASIC,2015,12.395
BIH,INTERMEDATE,2015,32.437
BIH,ADVANCED,2015,63.401
BIH,TOTAL,2014,22.674
BIH,LESS_THAN_BASIC,2014,5.73
BIH,BASIC,2014,12.17
BIH,INTERMEDATE,2014,33.088
BIH,ADVANCED,2014,63.632
BIH,TOTAL,2013,22.939
BIH,LESS_THAN_BASIC,2013,6.437
BIH,BASIC,2013,13.642
BIH,INTERMEDATE,2013,32.459
BIH,ADVANCED,2013,67.458
BIH,TOTAL,2012,22.514
BIH,LESS_THAN_BASIC,2012,7.356
BIH,BASIC,2012,14.525
BIH,INTERMEDATE,2012,31.875
BIH,ADVANCED,2012,65.869
BIH,TOTAL,2011,22.874
BIH,LESS_THAN_BASIC,2011,7.861
BIH,BASIC,2011,12.477
BIH,INTERMEDATE,2011,33.361
BIH,ADVANCED,2011,73.563
BIH,TOTAL,2010,23.127
BIH,LESS_THAN_BASIC,2010,8.011
BIH,BASIC,2010,13.853
BIH,INTERMEDATE,2010,33.934
BIH,ADVANCED,2010,67.96
BIH,TOTAL,2009,23.626
BIH,LESS_THAN_BASIC,2009,9.647
BIH,BASIC,2009,13.732
BIH,INTERMEDATE,2009,36.083
BIH,ADVANCED,2009,75.842
BIH,TOTAL,2008,23.011
BIH,LESS_THAN_BASIC,2008,9.067
BIH,BASIC,2008,14.254
BIH,INTERMEDATE,2008,36.73
BIH,ADVANCED,2008,72.371
BIH,TOTAL,2007,20.637
BIH,LESS_THAN_BASIC,2007,7.611
BIH,BASIC,2007,11.372
BIH,INTERMEDATE,2007,33.478
BIH,ADVANCED,2007,73.916
BIH,TOTAL,2006,19.95
BIH,LESS_THAN_BASIC,2006,9.591
BIH,BASIC,2006,27.322
BIH,INTERMEDATE,2006,39.176
BIH,ADVANCED,2006,-1.0
BIH,TOTAL,2001,23.547
BIH,LESS_THAN_BASIC,2001,15.099
BIH,BASIC,2001,36.363
BIH,INTERMEDATE,2001,65.918
BIH,ADVANCED,2001,-1.0
BIH,NOT_STATED,2001,8.292
BLR,TOTAL,2023,63.437
BLR,LESS_THAN_BASIC,2023,-1.0
BLR,BASIC,2023,11.885
BLR,INTERMEDATE,2023,59.153
BLR,ADVANCED,2023,79.851
BLR,TOTAL,2022,63.878
BLR,LESS_THAN_BASIC,2022,-1.0
BLR,BASIC,2022,12.37
BLR,INTERMEDATE,2022,60.167
BLR,ADVANCED,2022,79.19
BLR,TOTAL,2021,63.752
BLR,BASIC,2021,12.188
BLR,INTERMEDATE,2021,60.347
BLR,ADVANCED,2021,79.244
BLR,TOTAL,2020,63.507
BLR,BASIC,2020,11.24
BLR,INTERMEDATE,2020,59.792
BLR,ADVANCED,2020,79.389
BLR,TOTAL,2019,64.214
BLR,BASIC,2019,11.621
BLR,INTERMEDATE,2019,60.89
BLR,ADVANCED,2019,80.51
BLR,TOTAL,2018,63.865
BLR,LESS_THAN_BASIC,2018,-1.0
BLR,BASIC,2018,10.524
BLR,INTERMEDATE,2018,61.006
BLR,ADVANCED,2018,79.886
BLR,TOTAL,2017,64.418
BLR,LESS_THAN_BASIC,2017,-1.0
BLR,BASIC,2017,11.492
BLR,INTERMEDATE,2017,62.086
BLR,ADVANCED,2017,80.201
BLR,TOTAL,2016,64.102
BLR,LESS_THAN_BASIC,2016,-1.0
BLR,BASIC,2016,10.147
BLR,INTERMEDATE,2016,62.681
BLR,ADVANCED,2016,79.674
BLZ,TOTAL,2019,49.418
BLZ,LESS_THAN_BASIC,2019,44.924
BLZ,BASIC,2019,39.514
BLZ,INTERMEDATE,2019,53.121
BLZ,ADVANCED,2019,74.566
BLZ,NOT_STATED,2019,43.662
BLZ,TOTAL,2017,44.024
BLZ,LESS_THAN_BASIC,2017,33.486
BLZ,BASIC,2017,34.15
BLZ,INTERMEDATE,2017,47.806
BLZ,ADVANCED,2017,74.862
BLZ,NOT_STATED,2017,45.929
BLZ,TOTAL,2016,43.73
BLZ,LESS_THAN_BASIC,2016,31.397
BLZ,BASIC,2016,33.536
BLZ,INTERMEDATE,2016,50.48
BLZ,ADVANCED,2016,74.154
BLZ,NOT_STATED,2016,35.864
BLZ,TOTAL,2015,42.621
BLZ,LESS_THAN_BASIC,2015,25.589
BLZ,BASIC,2015,30.463
BLZ,INTERMEDATE,2015,50.217
BLZ,ADVANCED,2015,76.862
BLZ,NOT_STATED,2015,38.316
BLZ,TOTAL,2014,40.83
BLZ,LESS_THAN_BASIC,2014,26.221
BLZ,BASIC,2014,29.788
BLZ,INTERMEDATE,2014,48.041
BLZ,ADVANCED,2014,75.782
BLZ,NOT_STATED,2014,32.78
BLZ,TOTAL,2013,40.684
BLZ,LESS_THAN_BASIC,2013,30.372
BLZ,BASIC,2013,31.496
BLZ,INTERMEDATE,2013,47.382
BLZ,ADVANCED,2013,73.059
BLZ,NOT_STATED,2013,27.785
BOL,TOTAL,2023,70.102
BOL,LESS_THAN_BASIC,2023,74.97
BOL,BASIC,2023,63.417
BOL,INTERMEDATE,2023,64.857
BOL,ADVANCED,2023,76.323
BOL,NOT_STATED,2023,74.498
BOL,TOTAL,2022,68.856
BOL,LESS_THAN_BASIC,2022,73.594
BOL,BASIC,2022,63.17
BOL,INTERMEDATE,2022,64.181
BOL,ADVANCED,2022,74.165
BOL,NOT_STATED,2022,72.785
BOL,TOTAL,2021,67.188
BOL,LESS_THAN_BASIC,2021,73.164
BOL,BASIC,2021,62.616
BOL,INTERMEDATE,2021,62.434
BOL,ADVANCED,2021,70.135
BOL,NOT_STATED,2021,70.65
BOL,TOTAL,2020,53.798
BOL,LESS_THAN_BASIC,2020,61.713
BOL,BASIC,2020,46.405
BOL,INTERMEDATE,2020,47.664
BOL,ADVANCED,2020,60.866
BOL,NOT_STATED,2020,60.519
BOL,TOTAL,2019,63.757
BOL,LESS_THAN_BASIC,2019,69.654
BOL,BASIC,2019,58.121
BOL,INTERMEDATE,2019,56.292
BOL,ADVANCED,2019,71.246
BOL,NOT_STATED,2019,67.377
BOL,TOTAL,2018,61.486
BOL,LESS_THAN_BASIC,2018,70.284
BOL,BASIC,2018,56.042
BOL,INTERMEDATE,2018,51.996
BOL,ADVANCED,2018,68.109
BOL,NOT_STATED,2018,76.435
BOL,TOTAL,2017,56.935
BOL,LESS_THAN_BASIC,2017,66.838
BOL,BASIC,2017,49.171
BOL,INTERMEDATE,2017,47.283
BOL,ADVANCED,2017,65.154
BOL,NOT_STATED,2017,65.412
BOL,TOTAL,2016,54.817
BOL,LESS_THAN_BASIC,2016,61.853
BOL,BASIC,2016,47.429
BOL,INTERMEDATE,2016,47.245
BOL,ADVANCED,2016,66.025
BOL,NOT_STATED,2016,41.413
BOL,TOTAL,2015,52.781
BOL,LESS_THAN_BASIC,2015,58.407
BOL,BASIC,2015,43.97
BOL,INTERMEDATE,2015,48.086
BOL,ADVANCED,2015,69.866
BOL,NOT_STATED,2015,71.725
BOL,TOTAL,2014,59.684
BOL,LESS_THAN_BASIC,2014,67.061
BOL,BASIC,2014,50.97
BOL,INTERMEDATE,2014,51.742
BOL,ADVANCED,2014,74.201
BOL,NOT_STATED,2014,67.448
BOL,TOTAL,2013,57.377
BOL,LESS_THAN_BASIC,2013,65.164
BOL,BASIC,2013,48.324
BOL,INTERMEDATE,2013,50.451
BOL,ADVANCED,2013,69.417
BOL,NOT_STATED,2013,68.186
BOL,TOTAL,2012,56.468
BOL,LESS_THAN_BASIC,2012,62.255
BOL,BASIC,2012,43.788
BOL,INTERMEDATE,2012,53.661
BOL,ADVANCED,2012,76.075
BOL,NOT_STATED,2012,67.57
BOL,TOTAL,2011,60.451
BOL,LESS_THAN_BASIC,2011,69.068
BOL,BASIC,2011,50.728
BOL,INTERMEDATE,2011,51.014
BOL,ADVANCED,2011,73.366
BOL,NOT_STATED,2011,65.304
BOL,TOTAL,2009,60.613
BOL,LESS_THAN_BASIC,2009,67.715
BOL,BASIC,2009,51.169
BOL,INTERMEDATE,2009,51.904
BOL,ADVANCED,2009,79.393
BOL,NOT_STATED,2009,64.455
BOL,TOTAL,2008,60.334
BOL,LESS_THAN_BASIC,2008,69.671
BOL,BASIC,2008,49.515
BOL,INTERMEDATE,2008,51.367
BOL,ADVANCED,2008,70.568
BOL,NOT_STATED,2008,71.524
BOL,TOTAL,2007,57.856
BOL,LESS_THAN_BASIC,2007,70.348
BOL,BASIC,2007,47.945
BOL,INTERMEDATE,2007,41.965
BOL,ADVANCED,2007,70.787
BOL,NOT_STATED,2007,67.108
BOL,TOTAL,2006,60.292
BOL,LESS_THAN_BASIC,2006,68.555
BOL,BASIC,2006,48.028
BOL,INTERMEDATE,2006,53.178
BOL,ADVANCED,2006,75.405
BOL,NOT_STATED,2006,62.081
BOL,TOTAL,2005,56.898
BOL,LESS_THAN_BASIC,2005,66.012
BOL,BASIC,2005,45.08
BOL,INTERMEDATE,2005,46.404
BOL,ADVANCED,2005,75.397
BOL,NOT_STATED,2005,64.885
BOL,TOTAL,2004,60.668
BOL,LESS_THAN_BASIC,2004,68.48
BOL,BASIC,2004,64.957
BOL,INTERMEDATE,2004,45.231
BOL,ADVANCED,2004,58.074
BOL,NOT_STATED,2004,71.477
BOL,TOTAL,2002,58.053
BOL,LESS_THAN_BASIC,2002,66.086
BOL,BASIC,2002,51.881
BOL,INTERMEDATE,2002,45.214
BOL,ADVANCED,2002,77.496
BOL,NOT_STATED,2002,58.528
BOL,TOTAL,2001,61.711
BOL,LESS_THAN_BASIC,2001,68.725
BOL,BASIC,2001,56.029
BOL,INTERMEDATE,2001,50.921
BOL,ADVANCED,2001,74.788
BOL,NOT_STATED,2001,69.67
BOL,TOTAL,2000,55.968
BOL,LESS_THAN_BASIC,2000,65.31
BOL,BASIC,2000,48.258
BOL,INTERMEDATE,2000,47.499
BOL,ADVANCED,2000,68.896
BOL,NOT_STATED,2000,57.536
BRA,TOTAL,2023,47.958
BRA,LESS_THAN_BASIC,2023,23.696
BRA,BASIC,2023,27.62
BRA,INTERMEDATE,2023,56.034
BRA,ADVANCED,2023,73.491
BRA,NOT_STATED,2023,33.995
BRA,TOTAL,2022,47.571
BRA,LESS_THAN_BASIC,2022,24.462
BRA,BASIC,2022,27.973
BRA,INTERMEDATE,2022,55.708
BRA,ADVANCED,2022,73.153
BRA,NOT_STATED,2022,32.112
BRA,TOTAL,2021,43.779
BRA,LESS_THAN_BASIC,2021,22.794
BRA,BASIC,2021,25.181
BRA,INTERMEDATE,2021,50.971
BRA,ADVANCED,2021,69.338
BRA,NOT_STATED,2021,28.021
BRA,TOTAL,2020,42.096
BRA,LESS_THAN_BASIC,2020,22.632
BRA,BASIC,2020,23.958
BRA,INTERMEDATE,2020,48.062
BRA,ADVANCED,2020,68.485
BRA,NOT_STATED,2020,28.216
BRA,TOTAL,2019,47.292
BRA,LESS_THAN_BASIC,2019,27.266
BRA,BASIC,2019,29.746
BRA,INTERMEDATE,2019,55.583
BRA,ADVANCED,2019,72.824
BRA,NOT_STATED,2019,31.721
BRA,TOTAL,2018,46.595
BRA,LESS_THAN_BASIC,2018,27.012
BRA,BASIC,2018,30.291
BRA,INTERMEDATE,2018,54.913
BRA,ADVANCED,2018,72.56
BRA,NOT_STATED,2018,32.496
BRA,TOTAL,2017,46.106
BRA,LESS_THAN_BASIC,2017,27.189
BRA,BASIC,2017,30.377
BRA,INTERMEDATE,2017,55.026
BRA,ADVANCED,2017,72.605
BRA,NOT_STATED,2017,33.404
BRA,TOTAL,2016,46.039
BRA,LESS_THAN_BASIC,2016,27.593
BRA,BASIC,2016,30.937
BRA,INTERMEDATE,2016,55.195
BRA,ADVANCED,2016,73.211
BRA,NOT_STATED,2016,36.128
BRA,TOTAL,2015,47.574
BRA,LESS_THAN_BASIC,2015,38.801
BRA,BASIC,2015,44.861
BRA,INTERMEDATE,2015,66.117
BRA,ADVANCED,2015,74.21
BRA,NOT_STATED,2015,37.553
BRA,TOTAL,2014,48.032
BRA,LESS_THAN_BASIC,2014,40.332
BRA,BASIC,2014,50.035
BRA,INTERMEDATE,2014,74.58
BRA,ADVANCED,2014,79.489
BRA,NOT_STATED,2014,39.327
BRA,TOTAL,2013,47.747
BRA,LESS_THAN_BASIC,2013,40.114
BRA,BASIC,2013,50.043
BRA,INTERMEDATE,2013,74.591
BRA,ADVANCED,2013,76.903
BRA,NOT_STATED,2013,40.51
BRA,TOTAL,2012,47.629
BRA,LESS_THAN_BASIC,2012,39.944
BRA,BASIC,2012,50.531
BRA,INTERMEDATE,2012,74.694
BRA,ADVANCED,2012,74.673
BRA,NOT_STATED,2012,40.867
BRA,TOTAL,2011,49.026
BRA,LESS_THAN_BASIC,2011,27.065
BRA,BASIC,2011,42.066
BRA,INTERMEDATE,2011,61.191
BRA,ADVANCED,2011,75.388
BRA,TOTAL,2009,50.451
BRA,LESS_THAN_BASIC,2009,29.944
BRA,BASIC,2009,44.845
BRA,INTERMEDATE,2009,61.795
BRA,ADVANCED,2009,76.557
BRA,NOT_STATED,2009,45.087
BRA,TOTAL,2008,50.82
BRA,LESS_THAN_BASIC,2008,31.974
BRA,BASIC,2008,45.448
BRA,INTERMEDATE,2008,62.491
BRA,ADVANCED,2008,76.367
BRA,NOT_STATED,2008,46.249
BRA,TOTAL,2007,50.439
BRA,LESS_THAN_BASIC,2007,32.419
BRA,BASIC,2007,45.507
BRA,INTERMEDATE,2007,61.792
BRA,ADVANCED,2007,77.164
BRA,NOT_STATED,2007,48.992
BRA,TOTAL,2006,50.491
BRA,LESS_THAN_BASIC,2006,33.108
BRA,BASIC,2006,45.961
BRA,INTERMEDATE,2006,61.981
BRA,ADVANCED,2006,76.493
BRA,NOT_STATED,2006,48.571
BRA,TOTAL,2005,50.038
BRA,LESS_THAN_BASIC,2005,34.452
BRA,BASIC,2005,45.477
BRA,INTERMEDATE,2005,62.084
BRA,ADVANCED,2005,77.573
BRA,NOT_STATED,2005,51.084
BRA,TOTAL,2004,49.402
BRA,LESS_THAN_BASIC,2004,34.457
BRA,BASIC,2004,45.337
BRA,INTERMEDATE,2004,61.572
BRA,ADVANCED,2004,76.681
BRA,NOT_STATED,2004,49.298
BRA,TOTAL,2003,48.07
BRA,LESS_THAN_BASIC,2003,34.369
BRA,BASIC,2003,43.959
BRA,INTERMEDATE,2003,60.736
BRA,ADVANCED,2003,76.265
BRA,NOT_STATED,2003,44.153
BRA,TOTAL,2002,48.304
BRA,LESS_THAN_BASIC,2002,35.166
BRA,BASIC,2002,44.475
BRA,INTERMEDATE,2002,61.118
BRA,ADVANCED,2002,77.495
BRA,NOT_STATED,2002,49.378
BRA,TOTAL,2001,46.951
BRA,LESS_THAN_BASIC,2001,35.243
BRA,BASIC,2001,43.005
BRA,INTERMEDATE,2001,60.908
BRA,ADVANCED,2001,76.213
BRA,NOT_STATED,2001,46.408
BRB,TOTAL,2019,54.736
BRB,LESS_THAN_BASIC,2019,27.798
BRB,BASIC,2019,46.19
BRB,INTERMEDATE,2019,60.654
BRB,ADVANCED,2019,77.417
BRB,NOT_STATED,2019,61.415
BRB,TOTAL,2018,54.394
BRB,LESS_THAN_BASIC,2018,36.648
BRB,BASIC,2018,45.101
BRB,INTERMEDATE,2018,59.791
BRB,ADVANCED,2018,77.245
BRB,NOT_STATED,2018,60.355
BRB,TOTAL,2017,55.193
BRB,LESS_THAN_BASIC,2017,-1.0
BRB,BASIC,2017,47.338
BRB,INTERMEDATE,2017,61.584
BRB,ADVANCED,2017,79.418
BRB,NOT_STATED,2017,59.2
BRB,TOTAL,2016,56.518
BRB,LESS_THAN_BASIC,2016,-1.0
BRB,BASIC,2016,48.653
BRB,INTERMEDATE,2016,63.587
BRB,ADVANCED,2016,80.2
BRB,NOT_STATED,2016,62.561
BRB,TOTAL,2015,55.357
BRB,LESS_THAN_BASIC,2015,-1.0
BRB,BASIC,2015,47.56
BRB,INTERMEDATE,2015,63.582
BRB,ADVANCED,2015,77.629
BRB,NOT_STATED,2015,61.591
BRN,TOTAL,2022,49.744
BRN,LESS_THAN_BASIC,2022,16.34
BRN,BASIC,2022,30.221
BRN,INTERMEDATE,2022,55.02
BRN,ADVANCED,2022,73.151
BRN,NOT_STATED,2022,-1.0
BRN,TOTAL,2021,51.365
BRN,LESS_THAN_BASIC,2021,17.901
BRN,BASIC,2021,33.251
BRN,INTERMEDATE,2021,53.682
BRN,ADVANCED,2021,76.271
BRN,NOT_STATED,2021,-1.0
BRN,TOTAL,2020,50.235
BRN,LESS_THAN_BASIC,2020,18.798
BRN,BASIC,2020,37.573
BRN,INTERMEDATE,2020,51.654
BRN,ADVANCED,2020,73.868
BRN,TOTAL,2019,50.329
BRN,LESS_THAN_BASIC,2019,13.86
BRN,BASIC,2019,36.689
BRN,INTERMEDATE,2019,53.245
BRN,ADVANCED,2019,72.724
BRN,NOT_STATED,2019,-1.0
BRN,TOTAL,2018,51.54
BRN,LESS_THAN_BASIC,2018,19.639
BRN,BASIC,2018,34.475
BRN,INTERMEDATE,2018,55.42
BRN,ADVANCED,2018,74.403
BRN,TOTAL,2017,50.869
BRN,LESS_THAN_BASIC,2017,21.097
BRN,BASIC,2017,36.253
BRN,INTERMEDATE,2017,54.059
BRN,ADVANCED,2017,75.377
BRN,TOTAL,2014,54.068
BRN,LESS_THAN_BASIC,2014,30.696
BRN,BASIC,2014,43.888
BRN,INTERMEDATE,2014,55.809
BRN,ADVANCED,2014,78.737
BRN,NOT_STATED,2014,30.955
BTN,TOTAL,2023,54.44
BTN,LESS_THAN_BASIC,2023,57.997
BTN,BASIC,2023,49.131
BTN,INTERMEDATE,2023,46.189
BTN,ADVANCED,2023,54.43
BTN,NOT_STATED,2023,75.203
BTN,TOTAL,2022,49.236
BTN,LESS_THAN_BASIC,2022,51.547
BTN,BASIC,2022,55.953
BTN,INTERMEDATE,2022,55.645
BTN,ADVANCED,2022,67.214
BTN,NOT_STATED,2022,26.418
BTN,TOTAL,2021,61.34
BTN,LESS_THAN_BASIC,2021,69.353
BTN,BASIC,2021,73.305
BTN,INTERMEDATE,2021,66.923
BTN,ADVANCED,2021,73.897
BTN,NOT_STATED,2021,32.84
BTN,TOTAL,2020,59.73
BTN,LESS_THAN_BASIC,2020,70.058
BTN,BASIC,2020,67.162
BTN,INTERMEDATE,2020,66.629
BTN,ADVANCED,2020,66.964
BTN,NOT_STATED,2020,30.853
BTN,TOTAL,2019,59.159
BTN,LESS_THAN_BASIC,2019,68.978
BTN,BASIC,2019,65.976
BTN,INTERMEDATE,2019,67.707
BTN,ADVANCED,2019,72.031
BTN,NOT_STATED,2019,27.949
BTN,TOTAL,2018,53.17
BTN,LESS_THAN_BASIC,2018,62.548
BTN,BASIC,2018,57.358
BTN,INTERMEDATE,2018,60.743
BTN,ADVANCED,2018,64.325
BTN,NOT_STATED,2018,19.344
BWA,TOTAL,2023,46.106
BWA,LESS_THAN_BASIC,2023,25.889
BWA,BASIC,2023,40.9
BWA,INTERMEDATE,2023,43.442
BWA,ADVANCED,2023,62.849
BWA,NOT_STATED,2023,-1.0
BWA,TOTAL,2022,44.485
BWA,LESS_THAN_BASIC,2022,23.355
BWA,BASIC,2022,41.368
BWA,INTERMEDATE,2022,39.427
BWA,ADVANCED,2022,60.847
BWA,TOTAL,2021,44.115
BWA,LESS_THAN_BASIC,2021,23.713
BWA,BASIC,2021,38.388
BWA,INTERMEDATE,2021,39.243
BWA,ADVANCED,2021,65.311
BWA,TOTAL,2020,47.166
BWA,LESS_THAN_BASIC,2020,33.826
BWA,BASIC,2020,45.321
BWA,INTERMEDATE,2020,39.496
BWA,ADVANCED,2020,61.532
BWA,TOTAL,2019,45.958
BWA,LESS_THAN_BASIC,2019,32.357
BWA,BASIC,2019,41.224
