"ref_area","source","indicator","sex","classif1","classif2","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2011",3510.891,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2011",5378.037,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2010",3498.788,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2010",2490.848,"U",,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2010",2317.894,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2010",3348.102,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2010",5127.187,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2009",3500.324,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2009",2202.669,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2009",3405.105,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2009",5258.54,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2008",3565.452,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2008",2361.517,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2008",3409.858,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2008",5224.445,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2007",2979.918,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2007",1924.286,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2007",2915.408,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2007",4177.965,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2006",2213.559,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2006",1382.216,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2006",2167.928,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2006",3283.072,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2005",2185.914,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2005",1399.767,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2005",2110.194,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2005",3178.267,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2004",2083.085,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2004",1479.757,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2004",2033.385,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2004",3241.277,,,"T30:161","R1:3513_T2:85"
"BDI","BB:7040","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2020",199.649,,,"T30:6","R1:3513"
"BDI","BB:7040","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2020",89.151,,,"T30:6","R1:3513"
"BDI","BB:7040","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2020",102.368,,,"T30:6","R1:3513"
"BDI","BB:7040","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2020",405.686,,,"T30:6","R1:3513"
"BDI","BB:7040","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2020",742.881,,,"T30:6","R1:3513"
"BDI","BB:7040","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2020",328.578,"U",,"T30:6","R1:3513"
"BDI","BB:7040","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2014",49.259,,,"T30:6","R1:3513"
"BDI","BB:7040","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2014",22.474,,,"T30:6","R1:3513"
"BDI","BB:7040","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2014",76.972,,,"T30:6","R1:3513"
"BDI","BB:7040","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2014",79.877,,,"T30:6","R1:3513"
"BDI","BB:7040","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2014",101.125,,,"T30:6","R1:3513"
"BDI","BB:7040","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_ISCED11_TOTAL","CUR_TYPE_USD","2014",49.259,,,"T30:6","R1:3513"
"BDI","BB:7040","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_ISCED11_X","CUR_TYPE_USD","2014",22.474,,,"T30:6","R1:3513"
"BDI","BB:7040","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_ISCED11_1","CUR_TYPE_USD","2014",152.34,"U",,"T30:6","R1:3513"
"BDI","BB:7040","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_ISCED11_2","CUR_TYPE_USD","2014",59.055,,,"T30:6","R1:3513"
"BDI","BB:7040","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_ISCED11_3","CUR_TYPE_USD","2014",79.877,,,"T30:6","R1:3513"
"BDI","BB:7040","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_ISCED11_5","CUR_TYPE_USD","2014",100.764,"U",,"T30:6","R1:3513"
"BDI","BB:7040","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_ISCED11_6","CUR_TYPE_USD","2014",105.439,,,"T30:6","R1:3513"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2022",5042.246,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2022",3283.091,"U",,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2022",3221.338,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2022",3771.853,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2022",5786.078,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2021",5341.297,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2021",3894.505,"U",,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2021",3165.96,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2021",4115.58,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2021",6175.924,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2020",4973.716,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2020",2744.636,"U",,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2020",3152.409,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2020",3866.981,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2020",5783.109,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2019",4730.834,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2019",2366.725,"U",,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2019",3178.485,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2019",3763.442,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2019",5526.841,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2018",4681.776,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2018",3707.861,"U",,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2018",3241.069,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2018",3970.659,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2018",5375.141,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2018",3926.504,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2017",4461.112,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2017",2968.93,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2017",3078.653,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2017",3670.439,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2017",5176.884,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2017",3960.155,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2016",4271.892,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2016",2483.02,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2016",2865.258,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2016",3493.414,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2016",4983.831,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2016",3699.832,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2015",4234.72,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2015",2527.923,"U",,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2015",3016.621,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2015",3452.226,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2015",4923.928,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2014",5078.658,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2014",3103.066,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2014",3796.979,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2014",4214.802,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2014",5867.907,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2014",3490.846,"U",,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2013",4882.267,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2013",2704.849,"U",,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2013",3613.071,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2013",3929.798,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2013",5819.497,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2013",5100.359,"U",,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2012",4576.281,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2012",2487.574,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2012",3415.55,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2012",3765.108,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2012",5461.548,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2012",3789.8,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2011",4808.858,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2011",2596.731,"U",,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2011",3558.461,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2011",4038.403,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2011",5681.626,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2011",3871.887,"U",,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2010",4477.903,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2010",3467.24,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2010",3277.525,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2010",3871.314,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2010",5307.55,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2010",4909.54,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2009",4541.135,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2009",3406.006,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2009",3546.217,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2009",3961.919,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2009",5322.09,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2009",3500.462,"U",,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2008",4454.755,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2008",3455.019,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2008",3930.294,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2008",5193.079,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2008",2694.269,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2007",4147.413,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2007",3208.872,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2007",3494.126,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2007",4866.862,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2007",3560.316,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2006",2825.769,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2006",2149.146,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2006",2393.892,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2006",3342.101,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2006",2195.158,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2005",2708.032,,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2005",1485.059,"U",,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2005",1891.208,,,"T30:163","R1:3513_T2:85"
