country,year,average_month_earning,level_education_standardised
EGY,2018,109.105,INTERMEDATE
EGY,2018,118.127,ADVANCED
EGY,2017,106.438,EDU_AGGREGATE_TOTAL
EGY,2017,100.334,LESS_THAN_BASIC
EGY,2017,69.487,BASIC
EGY,2017,105.397,INTERMEDATE
EGY,2017,112.922,ADVANCED
EGY,2016,173.773,EDU_AGGREGATE_TOTAL
EGY,2016,122.078,LESS_THAN_BASIC
EGY,2016,120.341,BASIC
EGY,2016,178.984,INTERMEDATE
EGY,2016,184.796,ADVANCED
EGY,2015,218.854,EDU_AGGREGATE_TOTAL
EGY,2015,118.725,LESS_THAN_BASIC
EGY,2015,132.06,BASIC
EGY,2015,211.945,INTERMEDATE
EGY,2015,241.577,ADVANCED
EGY,2013,184.024,EDU_AGGREGATE_TOTAL
EGY,2013,104.442,LESS_THAN_BASIC
EGY,2013,111.554,BASIC
EGY,2013,178.786,INTERMEDATE
EGY,2013,200.426,ADVANCED
EGY,2012,220.092,EDU_AGGREGATE_TOTAL
EGY,2012,154.464,LESS_THAN_BASIC
EGY,2012,147.171,BASIC
EGY,2012,200.482,INTERMEDATE
EGY,2012,248.461,ADVANCED
EGY,2011,165.496,EDU_AGGREGATE_TOTAL
EGY,2011,118.523,LESS_THAN_BASIC
EGY,2011,122.558,BASIC
EGY,2011,145.459,INTERMEDATE
EGY,2011,190.6,ADVANCED
EGY,2010,106.814,EDU_AGGREGATE_TOTAL
EGY,2010,95.369,LESS_THAN_BASIC
EGY,2010,81.75,BASIC
EGY,2010,97.357,INTERMEDATE
EGY,2010,118.836,ADVANCED
EGY,2009,14.413,EDU_AGGREGATE_TOTAL
EGY,2009,45.311,LESS_THAN_BASIC
EGY,2009,26.683,BASIC
EGY,2009,11.141,INTERMEDATE
EGY,2009,12.125,ADVANCED
EGY,2008,8.07,EDU_AGGREGATE_TOTAL
EGY,2008,11.281,LESS_THAN_BASIC
EGY,2008,10.398,BASIC
EGY,2008,7.37,INTERMEDATE
EGY,2008,8.228,ADVANCED
ESP,2022,2528.129,EDU_AGGREGATE_TOTAL
ESP,2022,1109.196,LESS_THAN_BASIC
ESP,2022,1495.375,BASIC
ESP,2022,1885.289,INTERMEDATE
ESP,2022,3143.014,ADVANCED
ESP,2021,2767.535,EDU_AGGREGATE_TOTAL
ESP,2021,1353.924,LESS_THAN_BASIC
ESP,2021,1635.798,BASIC
ESP,2021,1968.013,INTERMEDATE
ESP,2021,3482.349,ADVANCED
ESP,2021,2788.309,EDU_AGGREGATE_X
ESP,2020,2683.484,EDU_AGGREGATE_TOTAL
ESP,2020,1158.581,LESS_THAN_BASIC
ESP,2020,1811.218,BASIC
ESP,2020,2050.157,INTERMEDATE
ESP,2020,3240.032,ADVANCED
ESP,2019,2373.717,EDU_AGGREGATE_TOTAL
ESP,2019,977.767,LESS_THAN_BASIC
ESP,2019,1541.001,BASIC
ESP,2019,1870.439,INTERMEDATE
ESP,2019,2976.841,ADVANCED
ESP,2018,2522.916,EDU_AGGREGATE_TOTAL
ESP,2018,1520.493,LESS_THAN_BASIC
ESP,2018,1585.294,BASIC
ESP,2018,1976.935,INTERMEDATE
ESP,2018,3216.051,ADVANCED
ESP,2017,2363.512,EDU_AGGREGATE_TOTAL
ESP,2017,1040.385,LESS_THAN_BASIC
ESP,2017,1508.345,BASIC
ESP,2017,1859.611,INTERMEDATE
ESP,2017,3045.448,ADVANCED
ESP,2016,2404.96,EDU_AGGREGATE_TOTAL
ESP,2016,1368.206,LESS_THAN_BASIC
ESP,2016,1516.931,BASIC
ESP,2016,1975.268,INTERMEDATE
ESP,2016,3068.697,ADVANCED
ESP,2015,2291.704,EDU_AGGREGATE_TOTAL
ESP,2015,1006.689,LESS_THAN_BASIC
ESP,2015,1497.474,BASIC
ESP,2015,1828.289,INTERMEDATE
ESP,2015,2930.822,ADVANCED
ESP,2014,2743.585,EDU_AGGREGATE_TOTAL
ESP,2014,1399.733,LESS_THAN_BASIC
ESP,2014,1738.469,BASIC
ESP,2014,2159.624,INTERMEDATE
ESP,2014,3495.319,ADVANCED
ESP,2013,2723.626,EDU_AGGREGATE_TOTAL
ESP,2013,1744.894,BASIC
ESP,2013,2260.896,INTERMEDATE
ESP,2013,3479.6,ADVANCED
ESP,2013,2117.793,EDU_AGGREGATE_X
ESP,2012,2714.144,EDU_AGGREGATE_TOTAL
ESP,2012,1770.383,BASIC
ESP,2012,2184.583,INTERMEDATE
ESP,2012,3530.725,ADVANCED
ESP,2012,1243.222,EDU_AGGREGATE_X
ESP,2011,2962.963,EDU_AGGREGATE_TOTAL
ESP,2011,1850.596,BASIC
ESP,2011,2393.742,INTERMEDATE
ESP,2011,3950.944,ADVANCED
ESP,2011,1667.913,EDU_AGGREGATE_X
ESP,2010,2833.693,EDU_AGGREGATE_TOTAL
ESP,2010,1750.918,BASIC
ESP,2010,2272.017,INTERMEDATE
ESP,2010,3877.512,ADVANCED
ESP,2010,1815.611,EDU_AGGREGATE_X
ESP,2009,2865.234,EDU_AGGREGATE_TOTAL
ESP,2009,1858.68,BASIC
ESP,2009,2352.285,INTERMEDATE
ESP,2009,3891.865,ADVANCED
ESP,2009,1630.971,EDU_AGGREGATE_X
ESP,2008,2723.76,EDU_AGGREGATE_TOTAL
ESP,2008,1818.956,BASIC
ESP,2008,2312.095,INTERMEDATE
ESP,2008,3669.334,ADVANCED
ESP,2008,1606.557,EDU_AGGREGATE_X
ESP,2007,2288.577,EDU_AGGREGATE_TOTAL
ESP,2007,1669.7,BASIC
ESP,2007,2082.504,INTERMEDATE
ESP,2007,2885.604,ADVANCED
ESP,2007,1736.19,EDU_AGGREGATE_X
ESP,2006,1662.674,EDU_AGGREGATE_TOTAL
ESP,2006,1141.296,BASIC
ESP,2006,1441.721,INTERMEDATE
ESP,2006,2198.274,ADVANCED
ESP,2006,1130.095,EDU_AGGREGATE_X
EST,2022,2018.456,EDU_AGGREGATE_TOTAL
EST,2022,1130.685,BASIC
EST,2022,1434.526,INTERMEDATE
EST,2022,2465.949,ADVANCED
EST,2021,2180.737,EDU_AGGREGATE_TOTAL
EST,2021,1322.835,BASIC
EST,2021,1603.958,INTERMEDATE
EST,2021,2636.301,ADVANCED
EST,2020,1941.036,EDU_AGGREGATE_TOTAL
EST,2020,1198.496,BASIC
EST,2020,1442.535,INTERMEDATE
EST,2020,2363.321,ADVANCED
EST,2019,1691.023,EDU_AGGREGATE_TOTAL
EST,2019,1007.546,BASIC
EST,2019,1278.016,INTERMEDATE
EST,2019,2047.67,ADVANCED
EST,2018,1700.883,EDU_AGGREGATE_TOTAL
EST,2018,1011.18,BASIC
EST,2018,1262.467,INTERMEDATE
EST,2018,2083.621,ADVANCED
EST,2017,1468.462,EDU_AGGREGATE_TOTAL
EST,2017,867.498,BASIC
EST,2017,1125.101,INTERMEDATE
EST,2017,1778.016,ADVANCED
EST,2016,1371.633,EDU_AGGREGATE_TOTAL
EST,2016,881.693,BASIC
EST,2016,1056.4,INTERMEDATE
EST,2016,1663.473,ADVANCED
EST,2015,1350.416,EDU_AGGREGATE_TOTAL
EST,2015,894.043,BASIC
EST,2015,1027.997,INTERMEDATE
EST,2015,1653.105,ADVANCED
EST,2015,1229.991,EDU_AGGREGATE_X
EST,2014,1505.53,EDU_AGGREGATE_TOTAL
EST,2014,977.102,BASIC
EST,2014,1115.616,INTERMEDATE
EST,2014,1886.346,ADVANCED
EST,2013,1288.581,EDU_AGGREGATE_TOTAL
EST,2013,843.739,BASIC
EST,2013,994.325,INTERMEDATE
EST,2013,1603.095,ADVANCED
EST,2012,1179.599,EDU_AGGREGATE_TOTAL
EST,2012,735.45,BASIC
EST,2012,926.826,INTERMEDATE
EST,2012,1459.305,ADVANCED
EST,2011,1186.175,EDU_AGGREGATE_TOTAL
EST,2011,802.334,BASIC
EST,2011,926.415,INTERMEDATE
EST,2011,1474.836,ADVANCED
EST,2010,1143.004,EDU_AGGREGATE_TOTAL
EST,2010,758.425,BASIC
EST,2010,900.776,INTERMEDATE
EST,2010,1427.453,ADVANCED
EST,2009,1173.298,EDU_AGGREGATE_TOTAL
EST,2009,721.326,BASIC
EST,2009,938.574,INTERMEDATE
EST,2009,1476.649,ADVANCED
EST,2008,1145.941,EDU_AGGREGATE_TOTAL
EST,2008,785.365,BASIC
EST,2008,923.067,INTERMEDATE
EST,2008,1445.647,ADVANCED
EST,2007,890.875,EDU_AGGREGATE_TOTAL
EST,2007,700.256,BASIC
EST,2007,716.3,INTERMEDATE
EST,2007,1132.308,ADVANCED
EST,2006,523.088,EDU_AGGREGATE_TOTAL
EST,2006,361.036,BASIC
EST,2006,428.663,INTERMEDATE
EST,2006,668.464,ADVANCED
EST,2006,352.089,EDU_AGGREGATE_X
EST,2005,447.457,EDU_AGGREGATE_TOTAL
EST,2005,303.509,BASIC
EST,2005,369.279,INTERMEDATE
EST,2005,574.43,ADVANCED
EST,2004,420.928,EDU_AGGREGATE_TOTAL
EST,2004,269.579,BASIC
EST,2004,354.176,INTERMEDATE
EST,2004,533.112,ADVANCED
ETH,2021,78.645,EDU_AGGREGATE_TOTAL
ETH,2021,27.547,LESS_THAN_BASIC
ETH,2021,36.78,BASIC
ETH,2021,73.02,INTERMEDATE
ETH,2021,133.956,ADVANCED
ETH,2021,82.26,EDU_AGGREGATE_X
ETH,2013,55.808,EDU_AGGREGATE_TOTAL
ETH,2013,22.463,LESS_THAN_BASIC
ETH,2013,31.39,BASIC
ETH,2013,81.7,INTERMEDATE
ETH,2013,137.713,ADVANCED
ETH,2013,19.104,EDU_AGGREGATE_X
ETH,2005,27.42,EDU_AGGREGATE_TOTAL
ETH,2005,8.877,LESS_THAN_BASIC
ETH,2005,16.67,BASIC
ETH,2005,48.743,INTERMEDATE
ETH,2005,92.964,ADVANCED
ETH,2005,10.365,EDU_AGGREGATE_X
FIN,2022,4370.297,EDU_AGGREGATE_TOTAL
FIN,2022,3413.254,BASIC
FIN,2022,3526.293,INTERMEDATE
FIN,2022,5010.155,ADVANCED
FIN,2022,4476.188,EDU_AGGREGATE_X
FIN,2021,4571.832,EDU_AGGREGATE_TOTAL
FIN,2021,2939.103,BASIC
FIN,2021,3728.573,INTERMEDATE
FIN,2021,5289.952,ADVANCED
FIN,2021,3965.901,EDU_AGGREGATE_X
FIN,2020,4290.145,EDU_AGGREGATE_TOTAL
FIN,2020,2995.692,BASIC
FIN,2020,3474.756,INTERMEDATE
FIN,2020,4986.618,ADVANCED
FIN,2020,3379.359,EDU_AGGREGATE_X
FIN,2019,4082.231,EDU_AGGREGATE_TOTAL
FIN,2019,2702.342,BASIC
FIN,2019,3348.821,INTERMEDATE
FIN,2019,4762.65,ADVANCED
FIN,2019,2980.213,EDU_AGGREGATE_X
FIN,2018,4307.943,EDU_AGGREGATE_TOTAL
FIN,2018,3055.994,BASIC
FIN,2018,3455.447,INTERMEDATE
FIN,2018,5067.805,ADVANCED
FIN,2018,3118.472,EDU_AGGREGATE_X
FIN,2017,4187.966,EDU_AGGREGATE_TOTAL
FIN,2017,3030.108,BASIC
FIN,2017,3329.878,INTERMEDATE
FIN,2017,4884.96,ADVANCED
FIN,2017,3474.186,EDU_AGGREGATE_X
FIN,2016,4073.575,EDU_AGGREGATE_TOTAL
FIN,2016,3032.346,BASIC
FIN,2016,3199.784,INTERMEDATE
FIN,2016,4778.566,ADVANCED
FIN,2016,3318.399,EDU_AGGREGATE_X
FIN,2015,4032.32,EDU_AGGREGATE_TOTAL
FIN,2015,2669.938,BASIC
FIN,2015,3233.296,INTERMEDATE
FIN,2015,4785.653,ADVANCED
FIN,2015,3647.818,EDU_AGGREGATE_X
FIN,2014,4692.871,EDU_AGGREGATE_TOTAL
FIN,2014,3386.201,BASIC
FIN,2014,3710.53,INTERMEDATE
FIN,2014,5580.707,ADVANCED
FIN,2014,2975.573,EDU_AGGREGATE_X
FIN,2013,4418.32,EDU_AGGREGATE_TOTAL
FIN,2013,3163.25,BASIC
FIN,2013,3506.691,INTERMEDATE
FIN,2013,5299.633,ADVANCED
FIN,2013,2699.803,EDU_AGGREGATE_X
FIN,2012,4152.828,EDU_AGGREGATE_TOTAL
FIN,2012,3180.424,BASIC
FIN,2012,3286.57,INTERMEDATE
FIN,2012,4977.91,ADVANCED
FIN,2012,2568.751,EDU_AGGREGATE_X
FIN,2011,4367.88,EDU_AGGREGATE_TOTAL
FIN,2011,3252.931,BASIC
FIN,2011,3554.031,INTERMEDATE
FIN,2011,5216.891,ADVANCED
FIN,2011,2875.467,EDU_AGGREGATE_X
FIN,2010,3987.941,EDU_AGGREGATE_TOTAL
FIN,2010,3102.495,BASIC
FIN,2010,3331.899,INTERMEDATE
FIN,2010,4749.614,ADVANCED
FIN,2010,2904.392,EDU_AGGREGATE_X
FIN,2009,4001.056,EDU_AGGREGATE_TOTAL
FIN,2009,3043.766,BASIC
FIN,2009,3307.149,INTERMEDATE
FIN,2009,4924.04,ADVANCED
FIN,2009,2720.413,EDU_AGGREGATE_X
FIN,2008,3893.097,EDU_AGGREGATE_TOTAL
FIN,2008,2892.408,BASIC
FIN,2008,3193.207,INTERMEDATE
FIN,2008,4982.958,ADVANCED
FIN,2008,2405.625,EDU_AGGREGATE_X
FIN,2007,3572.42,EDU_AGGREGATE_TOTAL
FIN,2007,2755.97,BASIC
FIN,2007,2920.622,INTERMEDATE
FIN,2007,4452.094,ADVANCED
FIN,2006,2491.373,EDU_AGGREGATE_TOTAL
FIN,2006,2023.94,BASIC
FIN,2006,2042.3,INTERMEDATE
FIN,2006,3060.31,ADVANCED
FIN,2006,1668.115,EDU_AGGREGATE_X
FIN,2005,2395.472,EDU_AGGREGATE_TOTAL
FIN,2005,1941.908,BASIC
FIN,2005,1966.702,INTERMEDATE
FIN,2005,2969.021,ADVANCED
FIN,2005,1645.384,EDU_AGGREGATE_X
FIN,2004,2348.036,EDU_AGGREGATE_TOTAL
FIN,2004,1985.544,BASIC
FIN,2004,1980.215,INTERMEDATE
FIN,2004,2846.829,ADVANCED
FIN,2004,1206.807,EDU_AGGREGATE_X
FJI,2016,493.53,EDU_AGGREGATE_TOTAL
FJI,2016,129.396,LESS_THAN_BASIC
FJI,2016,231.17,BASIC
FJI,2016,366.579,INTERMEDATE
FJI,2016,720.025,ADVANCED
FJI,2011,503.148,EDU_AGGREGATE_TOTAL
FJI,2011,256.92,LESS_THAN_BASIC
FJI,2011,217.556,BASIC
FJI,2011,387.821,INTERMEDATE
FJI,2011,764.94,ADVANCED
FJI,2005,346.777,EDU_AGGREGATE_TOTAL
FJI,2005,153.055,LESS_THAN_BASIC
FJI,2005,214.591,BASIC
FJI,2005,429.95,INTERMEDATE
FJI,2005,679.074,ADVANCED
FRA,2022,3565.28,EDU_AGGREGATE_TOTAL
FRA,2022,2136.965,LESS_THAN_BASIC
FRA,2022,2194.715,BASIC
FRA,2022,2712.183,INTERMEDATE
FRA,2022,4521.266,ADVANCED
FRA,2022,3099.239,EDU_AGGREGATE_X
FRA,2021,3808.844,EDU_AGGREGATE_TOTAL
FRA,2021,1843.274,LESS_THAN_BASIC
FRA,2021,2342.611,BASIC
FRA,2021,2887.953,INTERMEDATE
FRA,2021,4847.787,ADVANCED
FRA,2021,3722.221,EDU_AGGREGATE_X
FRA,2020,2033.781,EDU_AGGREGATE_TOTAL
FRA,2020,1308.041,LESS_THAN_BASIC
FRA,2020,1372.788,BASIC
FRA,2020,1656.146,INTERMEDATE
FRA,2020,2512.352,ADVANCED
FRA,2020,1973.449,EDU_AGGREGATE_X
FRA,2019,1947.492,EDU_AGGREGATE_TOTAL
FRA,2019,1313.254,LESS_THAN_BASIC
FRA,2019,1306.959,BASIC
FRA,2019,1587.751,INTERMEDATE
FRA,2019,2443.17,ADVANCED
FRA,2019,1635.201,EDU_AGGREGATE_X
FRA,2018,1992.403,EDU_AGGREGATE_TOTAL
FRA,2018,1224.205,LESS_THAN_BASIC
FRA,2018,1345.664,BASIC
FRA,2018,1655.93,INTERMEDATE
FRA,2018,2517.012,ADVANCED
FRA,2018,1634.839,EDU_AGGREGATE_X
FRA,2017,1874.587,EDU_AGGREGATE_TOTAL
FRA,2017,1124.069,LESS_THAN_BASIC
FRA,2017,1267.4,BASIC
FRA,2017,1562.528,INTERMEDATE
FRA,2017,2388.317,ADVANCED
FRA,2017,1707.049,EDU_AGGREGATE_X
FRA,2016,1799.804,EDU_AGGREGATE_TOTAL
FRA,2016,1119.306,LESS_THAN_BASIC
FRA,2016,1250.091,BASIC
FRA,2016,1516.176,INTERMEDATE
FRA,2016,2280.97,ADVANCED
FRA,2016,1549.007,EDU_AGGREGATE_X
FRA,2015,1785.998,EDU_AGGREGATE_TOTAL
FRA,2015,1118.855,LESS_THAN_BASIC
FRA,2015,1256.125,BASIC
FRA,2015,1520.667,INTERMEDATE
FRA,2015,2256.728,ADVANCED
FRA,2015,1580.006,EDU_AGGREGATE_X
FRA,2014,2127.923,EDU_AGGREGATE_TOTAL
FRA,2014,1376.071,LESS_THAN_BASIC
FRA,2014,1502.843,BASIC
FRA,2014,1817.773,INTERMEDATE
FRA,2014,2705.388,ADVANCED
FRA,2014,1999.089,EDU_AGGREGATE_X
FRA,2013,2092.967,EDU_AGGREGATE_TOTAL
FRA,2013,1335.262,LESS_THAN_BASIC
FRA,2013,1517.883,BASIC
FRA,2013,1814.692,INTERMEDATE
FRA,2013,2856.515,ADVANCED
FRA,2013,2367.32,EDU_AGGREGATE_X
FRA,2012,2012.734,EDU_AGGREGATE_TOTAL
FRA,2012,1230.642,LESS_THAN_BASIC
FRA,2012,1482.917,BASIC
FRA,2012,1767.298,INTERMEDATE
FRA,2012,2761.648,ADVANCED
FRA,2012,2288.716,EDU_AGGREGATE_X
FRA,2011,2145.666,EDU_AGGREGATE_TOTAL
FRA,2011,1359.007,LESS_THAN_BASIC
FRA,2011,1586.699,BASIC
FRA,2011,1899.435,INTERMEDATE
FRA,2011,2969.408,ADVANCED
FRA,2011,2442.323,EDU_AGGREGATE_X
FRA,2010,1992.982,EDU_AGGREGATE_TOTAL
FRA,2010,1245.312,LESS_THAN_BASIC
FRA,2010,1474.992,BASIC
FRA,2010,1766.2,INTERMEDATE
FRA,2010,2758.212,ADVANCED
FRA,2010,2309.007,EDU_AGGREGATE_X
FRA,2009,2060.048,EDU_AGGREGATE_TOTAL
FRA,2009,1255.668,LESS_THAN_BASIC
FRA,2009,1547.868,BASIC
FRA,2009,1851.149,INTERMEDATE
FRA,2009,2841.737,ADVANCED
FRA,2009,2343.791,EDU_AGGREGATE_X
FRA,2008,2122.668,EDU_AGGREGATE_TOTAL
FRA,2008,1269.456,LESS_THAN_BASIC
FRA,2008,1601.95,BASIC
FRA,2008,1924.834,INTERMEDATE
FRA,2008,2929.609,ADVANCED
FRA,2008,2442.215,EDU_AGGREGATE_X
FRA,2007,1933.038,EDU_AGGREGATE_TOTAL
FRA,2007,1243.514,LESS_THAN_BASIC
FRA,2007,1479.908,BASIC
FRA,2007,1755.832,INTERMEDATE
FRA,2007,2692.675,ADVANCED
FRA,2007,2218.686,EDU_AGGREGATE_X
FRA,2006,1721.569,EDU_AGGREGATE_TOTAL
FRA,2006,1001.475,LESS_THAN_BASIC
FRA,2006,1321.573,BASIC
FRA,2006,1568.997,INTERMEDATE
FRA,2006,2402.479,ADVANCED
FRA,2006,2024.693,EDU_AGGREGATE_X
FRA,2005,1649.536,EDU_AGGREGATE_TOTAL
FRA,2005,963.023,LESS_THAN_BASIC
FRA,2005,1267.931,BASIC
FRA,2005,1505.412,INTERMEDATE
FRA,2005,2303.278,ADVANCED
FRA,2005,1966.063,EDU_AGGREGATE_X
FRA,2004,2107.667,EDU_AGGREGATE_TOTAL
FRA,2004,999.601,LESS_THAN_BASIC
FRA,2004,1649.205,BASIC
FRA,2004,1903.753,INTERMEDATE
FRA,2004,2799.125,ADVANCED
FRA,2004,1539.297,EDU_AGGREGATE_X
GBR,2023,2636.061,EDU_AGGREGATE_TOTAL
GBR,2023,363.72,LESS_THAN_BASIC
GBR,2023,1639.848,BASIC
GBR,2023,1988.997,INTERMEDATE
GBR,2023,3336.918,ADVANCED
GBR,2023,2846.269,EDU_AGGREGATE_X
GBR,2022,2392.449,EDU_AGGREGATE_TOTAL
GBR,2022,1776.867,LESS_THAN_BASIC
GBR,2022,1518.109,BASIC
GBR,2022,1792.142,INTERMEDATE
GBR,2022,3078.467,ADVANCED
GBR,2022,2560.164,EDU_AGGREGATE_X
GBR,2021,2483.08,EDU_AGGREGATE_TOTAL
GBR,2021,1354.464,LESS_THAN_BASIC
GBR,2021,1781.908,BASIC
GBR,2021,1863.984,INTERMEDATE
GBR,2021,3165.621,ADVANCED
GBR,2021,2894.425,EDU_AGGREGATE_X
GBR,2020,2379.112,EDU_AGGREGATE_TOTAL
GBR,2020,1178.058,LESS_THAN_BASIC
GBR,2020,1700.178,BASIC
GBR,2020,1827.372,INTERMEDATE
GBR,2020,3013.193,ADVANCED
GBR,2020,2538.147,EDU_AGGREGATE_X
GBR,2018,2184.638,EDU_AGGREGATE_TOTAL
GBR,2018,1175.588,LESS_THAN_BASIC
GBR,2018,1610.304,BASIC
GBR,2018,1698.458,INTERMEDATE
GBR,2018,2881.845,ADVANCED
GBR,2018,2125.396,EDU_AGGREGATE_X
GBR,2017,1993.737,EDU_AGGREGATE_TOTAL
GBR,2017,1068.282,LESS_THAN_BASIC
GBR,2017,1476.505,BASIC
GBR,2017,1554.638,INTERMEDATE
GBR,2017,2677.413,ADVANCED
GBR,2017,1853.813,EDU_AGGREGATE_X
GBR,2016,1898.352,EDU_AGGREGATE_TOTAL
GBR,2016,1022.648,LESS_THAN_BASIC
GBR,2016,1380.249,BASIC
GBR,2016,1473.987,INTERMEDATE
GBR,2016,2538.823,ADVANCED
GBR,2016,1897.669,EDU_AGGREGATE_X
GBR,2015,1864.929,EDU_AGGREGATE_TOTAL
GBR,2015,1013.588,LESS_THAN_BASIC
GBR,2015,1369.286,BASIC
GBR,2015,1448.03,INTERMEDATE
GBR,2015,2551.968,ADVANCED
GBR,2015,1657.233,EDU_AGGREGATE_X
GBR,2014,2177.921,EDU_AGGREGATE_TOTAL
GBR,2014,1148.72,LESS_THAN_BASIC
GBR,2014,1622.674,BASIC
GBR,2014,1680.245,INTERMEDATE
GBR,2014,3033.305,ADVANCED
GBR,2014,1551.741,EDU_AGGREGATE_X
GBR,2013,2147.774,EDU_AGGREGATE_TOTAL
GBR,2013,1130.901,LESS_THAN_BASIC
GBR,2013,1578.738,BASIC
GBR,2013,1652.433,INTERMEDATE
GBR,2013,3008.94,ADVANCED
GBR,2013,1533.984,EDU_AGGREGATE_X
GBR,2012,2025.464,EDU_AGGREGATE_TOTAL
GBR,2012,1050.376,LESS_THAN_BASIC
GBR,2012,1507.502,BASIC
GBR,2012,1563.733,INTERMEDATE
GBR,2012,2876.69,ADVANCED
GBR,2012,1459.034,EDU_AGGREGATE_X
GBR,2011,2141.213,EDU_AGGREGATE_TOTAL
GBR,2011,1122.022,LESS_THAN_BASIC
GBR,2011,1568.448,BASIC
GBR,2011,1672.002,INTERMEDATE
GBR,2011,3106.92,ADVANCED
GBR,2011,1702.337,EDU_AGGREGATE_X
GBR,2010,2010.334,EDU_AGGREGATE_TOTAL
GBR,2010,1051.171,LESS_THAN_BASIC
GBR,2010,1503.369,BASIC
GBR,2010,1601.438,INTERMEDATE
GBR,2010,2894.769,ADVANCED
GBR,2010,1604.274,EDU_AGGREGATE_X
GBR,2009,2073.05,EDU_AGGREGATE_TOTAL
GBR,2009,1110.612,LESS_THAN_BASIC
GBR,2009,1562.706,BASIC
GBR,2009,1679.103,INTERMEDATE
GBR,2009,3030.427,ADVANCED
GBR,2009,1684.047,EDU_AGGREGATE_X
GBR,2008,2145.501,EDU_AGGREGATE_TOTAL
GBR,2008,1216.107,LESS_THAN_BASIC
GBR,2008,1637.07,BASIC
GBR,2008,1753.549,INTERMEDATE
GBR,2008,3167.686,ADVANCED
GBR,2008,1756.603,EDU_AGGREGATE_X
GBR,2007,1924.824,EDU_AGGREGATE_TOTAL
GBR,2007,1795.091,LESS_THAN_BASIC
GBR,2007,1477.854,BASIC
GBR,2007,1606.475,INTERMEDATE
GBR,2007,2872.664,ADVANCED
GBR,2007,1038.511,EDU_AGGREGATE_X
GBR,2006,1683.636,EDU_AGGREGATE_TOTAL
GBR,2006,1356.112,LESS_THAN_BASIC
GBR,2006,1312.548,BASIC
GBR,2006,1399.368,INTERMEDATE
GBR,2006,2565.134,ADVANCED
GBR,2006,916.571,EDU_AGGREGATE_X
GBR,2005,1605.142,EDU_AGGREGATE_TOTAL
GBR,2005,823.909,LESS_THAN_BASIC
GBR,2005,1165.74,BASIC
GBR,2005,1380.969,INTERMEDATE
GBR,2005,2387.593,ADVANCED
GBR,2005,1609.185,EDU_AGGREGATE_X
GEO,2022,222.484,EDU_AGGREGATE_TOTAL
GEO,2022,147.99,BASIC
GEO,2022,169.836,INTERMEDATE
GEO,2022,264.69,ADVANCED
GEO,2021,178.788,EDU_AGGREGATE_TOTAL
GEO,2021,107.653,BASIC
GEO,2021,130.414,INTERMEDATE
GEO,2021,211.799,ADVANCED
GEO,2020,175.176,EDU_AGGREGATE_TOTAL
GEO,2020,101.442,BASIC
GEO,2020,114.455,INTERMEDATE
GEO,2020,220.342,ADVANCED
GEO,2019,182.915,EDU_AGGREGATE_TOTAL
GEO,2019,117.975,BASIC
GEO,2019,125.185,INTERMEDATE
GEO,2019,225.105,ADVANCED
GEO,2018,185.867,EDU_AGGREGATE_TOTAL
GEO,2018,100.697,LESS_THAN_BASIC
GEO,2018,130.308,BASIC
GEO,2018,131.022,INTERMEDATE
GEO,2018,226.172,ADVANCED
GEO,2017,183.976,EDU_AGGREGATE_TOTAL
GEO,2017,110.662,LESS_THAN_BASIC
GEO,2017,117.439,BASIC
GEO,2017,134.038,INTERMEDATE
GEO,2017,218.873,ADVANCED
GHA,2022,147.822,EDU_AGGREGATE_TOTAL
GHA,2022,82.235,LESS_THAN_BASIC
GHA,2022,95.495,BASIC
GHA,2022,108.291,INTERMEDATE
GHA,2022,272.181,ADVANCED
GHA,2022,166.091,EDU_AGGREGATE_X
GHA,2017,142.865,EDU_AGGREGATE_TOTAL
GHA,2017,63.94,LESS_THAN_BASIC
GHA,2017,88.347,BASIC
GHA,2017,111.37,INTERMEDATE
GHA,2017,286.976,ADVANCED
GHA,2015,191.275,EDU_AGGREGATE_TOTAL
GHA,2015,81.293,LESS_THAN_BASIC
GHA,2015,116.971,BASIC
GHA,2015,140.839,INTERMEDATE
GHA,2015,330.438,ADVANCED
GHA,2013,252.648,EDU_AGGREGATE_TOTAL
GHA,2013,86.053,LESS_THAN_BASIC
GHA,2013,183.263,BASIC
GHA,2013,252.122,INTERMEDATE
GHA,2013,482.154,ADVANCED
GIN,2019,162.84,EDU_AGGREGATE_TOTAL
GIN,2019,80.433,LESS_THAN_BASIC
GIN,2019,190.288,BASIC
GIN,2019,243.092,INTERMEDATE
GIN,2019,160.092,ADVANCED
GIN,2019,100.924,EDU_AGGREGATE_X
GMB,2018,77.46,EDU_AGGREGATE_TOTAL
GMB,2018,54.621,LESS_THAN_BASIC
GMB,2018,56.981,BASIC
GMB,2018,73.793,INTERMEDATE
GMB,2018,108.047,ADVANCED
GMB,2018,47.266,EDU_AGGREGATE_X
GMB,2012,86.656,EDU_AGGREGATE_TOTAL
GMB,2012,92.535,LESS_THAN_BASIC
GMB,2012,57.425,BASIC
GMB,2012,95.832,INTERMEDATE
GMB,2012,356.776,ADVANCED
GMB,2012,57.436,EDU_AGGREGATE_X
GNB,2022,119.898,EDU_AGGREGATE_TOTAL
GNB,2022,76.759,LESS_THAN_BASIC
GNB,2022,75.769,BASIC
GNB,2022,125.825,INTERMEDATE
GNB,2022,215.177,ADVANCED
